"idpersona","cod_materia","aprueba","nombrecolegio","idpais","anio","idtipoalumno","fecha_examen"
112755,"IF002","S","AVIADORES DE MALVINAS",54,2022,4,27/07/2022
112755,"IF003","S","AVIADORES DE MALVINAS",54,2022,4,14/12/2022
112755,"MA008","S","AVIADORES DE MALVINAS",54,2022,4,27/07/2022
112755,"MA045","S","AVIADORES DE MALVINAS",54,2022,4,14/09/2022
112755,"MA046","S","AVIADORES DE MALVINAS",54,2022,4,14/09/2022
112755,"MA047","S","AVIADORES DE MALVINAS",54,2022,4,14/09/2022
73997,"FO037","S","FRANCISCO E. GILARDONI",54,2022,4,03/08/2022
73997,"FO047","S","FRANCISCO E. GILARDONI",54,2022,4,01/08/2022
73997,"FO069","S","FRANCISCO E. GILARDONI",54,2022,4,16/12/2022
81565,"FA002","S","INSTITUTO AUSTRAL DE ENSEÑANZA",54,2022,4,24/02/2022
81565,"FA012","S","INSTITUTO AUSTRAL DE ENSEÑANZA",54,2022,4,18/07/2022
81565,"FA013","S","INSTITUTO AUSTRAL DE ENSEÑANZA",54,2022,4,18/07/2022
81565,"FA015","S","INSTITUTO AUSTRAL DE ENSEÑANZA",54,2022,4,30/11/2022
81565,"FA002","S","INSTITUTO AUSTRAL DE ENSEÑANZA",54,2022,4,24/02/2022
413,"EE013","S","PERITO FRANCISCO MORENO",54,2022,4,21/04/2022
87062,"CI013","S","JOSÉ TOSCHKE",54,2022,4,11/03/2022
87926,"IF001","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,4,10/02/2022
87926,"IF004","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,4,11/08/2022
87926,"IF001","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,4,10/02/2022
87926,"IF004","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,4,11/08/2022
87934,"ES001","S","COLEGIO N° 796",54,2022,4,12/12/2022
87934,"FA003","S","COLEGIO N° 796",54,2022,4,07/12/2022
87934,"FA024","S","COLEGIO N° 796",54,2022,4,18/07/2022
88079,"FA103","S","SANTO DOMINGO SAVIO",54,2022,4,01/12/2022
88079,"FI002","S","SANTO DOMINGO SAVIO",54,2022,4,21/04/2022
88382,"EE019","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,21/04/2022
89137,"FA025","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,4,18/08/2022
89137,"QU003","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,4,15/12/2022
89518,"FA104","S","INSTITUTO MARÍA AUXILIADORA",54,2022,4,08/08/2022
89518,"IF007","S","INSTITUTO MARÍA AUXILIADORA",54,2022,4,29/07/2022
89518,"IF008","S","INSTITUTO MARÍA AUXILIADORA",54,2022,4,10/02/2022
89518,"IF009","S","INSTITUTO MARÍA AUXILIADORA",54,2022,4,24/02/2022
89518,"FA102","S","INSTITUTO MARÍA AUXILIADORA",54,2022,4,09/08/2022
89518,"IF007","S","INSTITUTO MARÍA AUXILIADORA",54,2022,4,29/07/2022
89518,"IF008","S","INSTITUTO MARÍA AUXILIADORA",54,2022,4,10/02/2022
89518,"IF009","S","INSTITUTO MARÍA AUXILIADORA",54,2022,4,24/02/2022
68678,"IF007","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,4,09/02/2022
68678,"IF010","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,4,10/08/2022
68678,"IF011","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,4,24/06/2022
68678,"IF007","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,4,09/02/2022
68678,"IF010","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,4,10/08/2022
68678,"IF011","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,4,24/06/2022
70307,"FO065","S","CENTRO DE EDUCACION MEDIA NRO. 6 DR. EDGARDO S. N.CASTELLO",54,2022,4,21/02/2022
70834,"EE021","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,12/08/2022
71797,"CI018","S","TTE. CNEL. DE MARINA LUIS PIEDRABUENA",54,2022,4,24/02/2022
71797,"CI035","S","TTE. CNEL. DE MARINA LUIS PIEDRABUENA",54,2022,4,02/12/2022
71797,"ES002","S","TTE. CNEL. DE MARINA LUIS PIEDRABUENA",54,2022,4,12/12/2022
413,"FA103","S","PERITO FRANCISCO MORENO",54,2022,4,01/12/2022
19064,"ES009","S","OTROS",54,2022,4,28/11/2022
73772,"CI009","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,4,11/02/2022
73772,"FA001","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,4,23/11/2022
74431,"FA007","S","CASIMIRO SZLAPELIS",54,2022,4,23/11/2022
74497,"EE007","S","TTE. CNEL. DE MARINA LUIS PIEDRABUENA",54,2022,4,01/12/2022
74497,"EE019","S","TTE. CNEL. DE MARINA LUIS PIEDRABUENA",54,2022,4,13/10/2022
74497,"EE026","S","TTE. CNEL. DE MARINA LUIS PIEDRABUENA",54,2022,4,11/11/2022
75442,"EE003","S","ESCUELA PROVINCIAL N° 770",54,2022,4,10/03/2022
75442,"EE004","S","ESCUELA PROVINCIAL N° 770",54,2022,4,14/12/2022
75442,"EE009","S","ESCUELA PROVINCIAL N° 770",54,2022,4,07/02/2022
75442,"FI003","S","ESCUELA PROVINCIAL N° 770",54,2022,4,29/09/2022
75881,"FI002","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,10/02/2022
75881,"QU005","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,10/03/2022
75881,"QU009","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,14/12/2022
76290,"IF011","S","OTROS",54,2022,4,09/02/2022
76290,"IF012","S","OTROS",54,2022,4,24/02/2022
89535,"FA007","S","DR. LUIS F. LELOIR",54,2022,4,16/12/2022
89535,"MA001","S","DR. LUIS F. LELOIR",54,2022,4,11/02/2022
89535,"MA006","S","DR. LUIS F. LELOIR",54,2022,4,22/02/2022
89667,"FI001","S","GUARDACOSTAS RÍO IGUAZÚ",54,2022,4,29/09/2022
89791,"MA002","S","COLEGIO N° 704 PREFECTURA NAVAL ARGENTINA",54,2022,4,25/02/2022
90027,"ES007","S","COLEGIO N° 704 PREFECTURA NAVAL ARGENTINA",54,2022,4,11/02/2022
90027,"FI004","S","COLEGIO N° 704 PREFECTURA NAVAL ARGENTINA",54,2022,4,30/09/2022
90027,"FI005","S","COLEGIO N° 704 PREFECTURA NAVAL ARGENTINA",54,2022,4,29/07/2022
90027,"ME001","S","COLEGIO N° 704 PREFECTURA NAVAL ARGENTINA",54,2022,4,22/02/2022
90027,"ME020","S","COLEGIO N° 704 PREFECTURA NAVAL ARGENTINA",54,2022,4,15/12/2022
90046,"EE013","S","JUAN ABDALA CHAYEP",54,2022,4,27/10/2022
90046,"EE016","S","JUAN ABDALA CHAYEP",54,2022,4,16/08/2022
90046,"FA103","S","JUAN ABDALA CHAYEP",54,2022,4,01/12/2022
90046,"FI003","S","JUAN ABDALA CHAYEP",54,2022,4,15/12/2022
90046,"MA006","S","JUAN ABDALA CHAYEP",54,2022,4,11/03/2022
90046,"MA007","S","JUAN ABDALA CHAYEP",54,2022,4,24/02/2022
90046,"MA042","S","JUAN ABDALA CHAYEP",54,2022,4,27/09/2022
90165,"CI012","S","JULIO CORTAZAR",54,2022,4,22/04/2022
90165,"CI013","S","JULIO CORTAZAR",54,2022,4,15/12/2022
90165,"ES004","S","JULIO CORTAZAR",54,2022,4,19/05/2022
90165,"FA004","S","JULIO CORTAZAR",54,2022,4,10/02/2022
90165,"FA104","S","JULIO CORTAZAR",54,2022,4,08/08/2022
90165,"FI004","S","JULIO CORTAZAR",54,2022,4,24/02/2022
90220,"FA103","S","GUARDACOSTAS RÍO IGUAZÚ",54,2022,4,28/04/2022
90230,"IF005","S","CIUDAD DE YAPEYU",54,2022,4,27/10/2022
90230,"IF005","S","CIUDAD DE YAPEYU",54,2022,4,27/10/2022
90251,"CI009","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,07/12/2022
90251,"CI010","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,06/12/2022
90251,"CI024","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,17/05/2022
90251,"ES001","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,07/03/2022
90251,"FA024","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,18/07/2022
90251,"FI002","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,24/02/2022
90313,"CI011","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,15/12/2022
90313,"CI024","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,19/04/2022
90313,"EE008","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,29/07/2022
90313,"ES001","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,07/03/2022
90313,"ES005","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,10/08/2022
90313,"FA002","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,27/07/2022
90313,"FA003","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,08/02/2022
90313,"FA024","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,18/07/2022
90313,"FI002","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,24/02/2022
90349,"ES003","S","ESCUELA INDUSTRIAL N° 4 JOSE MENENDEZ",54,2022,4,24/02/2022
90349,"ES004","S","ESCUELA INDUSTRIAL N° 4 JOSE MENENDEZ",54,2022,4,29/09/2022
90349,"FA102","S","ESCUELA INDUSTRIAL N° 4 JOSE MENENDEZ",54,2022,4,29/07/2022
19064,"FA002","S","OTROS",54,2022,4,10/08/2022
19064,"FI002","S","OTROS",54,2022,4,26/05/2022
19064,"FA002","S","OTROS",54,2022,4,10/08/2022
77072,"IF013","S","CENTRO DE EDUCACION MEDIA NRO.67",54,2022,4,07/03/2022
77072,"IF020","S","CENTRO DE EDUCACION MEDIA NRO.67",54,2022,4,21/04/2022
77147,"ES009","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,4,10/02/2022
77147,"FA002","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,4,24/02/2022
77147,"QU005","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,4,10/03/2022
77147,"QU009","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,4,29/11/2022
77147,"QU011","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,4,24/02/2022
80753,"MA006","S","JULIO CORTAZAR",54,2022,4,06/12/2022
80977,"FA009","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,4,08/07/2022
81062,"IF001","S","ARA PUNTA MÉDANOS",54,2022,4,18/04/2022
81062,"IF005","S","ARA PUNTA MÉDANOS",54,2022,4,01/12/2022
81100,"CI008","S","COLEGIO PROVINCIAL N° 763",54,2022,4,22/04/2022
81100,"CI012","S","COLEGIO PROVINCIAL N° 763",54,2022,4,23/02/2022
81100,"FA104","S","COLEGIO PROVINCIAL N° 763",54,2022,4,08/08/2022
81304,"FA002","S","PERITO FRANCISCO MORENO",54,2022,4,30/11/2022
81304,"PE003","S","PERITO FRANCISCO MORENO",54,2022,4,22/04/2022
81304,"PE013","S","PERITO FRANCISCO MORENO",54,2022,4,28/06/2022
81304,"PE014","S","PERITO FRANCISCO MORENO",54,2022,4,30/11/2022
19064,"FA012","S","OTROS",54,2022,4,29/09/2022
19064,"FI002","S","OTROS",54,2022,4,26/05/2022
36346,"FA024","S","OTROS",54,2022,4,18/07/2022
81747,"CI025","S","INSTITUTO LEONARDO DA VINCI",54,2022,4,12/08/2022
81849,"FA002","S","GRAN MALVINA",54,2022,4,28/09/2022
81849,"FA012","S","GRAN MALVINA",54,2022,4,26/10/2022
81849,"MA003","S","GRAN MALVINA",54,2022,4,29/07/2022
81973,"ES003","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,4,15/12/2022
81973,"FA103","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,4,01/12/2022
81973,"MA003","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,4,28/10/2022
82594,"MA003","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,23/02/2022
82701,"IF009","S","LEANDRO N.ALEM",54,2022,4,17/05/2022
82701,"IF009","S","LEANDRO N.ALEM",54,2022,4,17/05/2022
82701,"IF013","S","LEANDRO N.ALEM",54,2022,4,30/11/2022
82701,"IF016","S","LEANDRO N.ALEM",54,2022,4,29/07/2022
82701,"IF020","S","LEANDRO N.ALEM",54,2022,4,14/12/2022
82770,"FA003","S","COLEGIO BILINGÜE ABRAHAM LINCOLN",54,2022,4,07/12/2022
82770,"FA005","S","COLEGIO BILINGÜE ABRAHAM LINCOLN",54,2022,4,15/12/2022
82770,"FA024","S","COLEGIO BILINGÜE ABRAHAM LINCOLN",54,2022,4,18/07/2022
83658,"FA015","S","COLEGIO SAN JOSE OBRERO",54,2022,4,30/11/2022
84699,"IF005","S","MALVINAS ARGENTINAS",54,2022,4,03/08/2022
84699,"IF006","S","MALVINAS ARGENTINAS",54,2022,4,26/09/2022
84699,"IF007","S","MALVINAS ARGENTINAS",54,2022,4,01/12/2022
84699,"IF008","S","MALVINAS ARGENTINAS",54,2022,4,15/12/2022
90652,"MA002","S","GUARDACOSTAS RIO IGUAZU",54,2022,4,16/12/2022
40808,"FO012","S","INSTITUTO SAN LUIS GONZAGA",54,2022,4,24/02/2022
90839,"ES003","S","ESCUELA DE NIVEL MEDIO N° 727",54,2022,4,21/04/2022
90839,"FA103","S","ESCUELA DE NIVEL MEDIO N° 727",54,2022,4,28/04/2022
91223,"IF004","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,11/02/2022
92342,"IF011","S","CERET",54,2022,4,10/08/2022
93318,"MA003","S","ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO)",54,2022,4,12/08/2022
93318,"QU001","S","ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO)",54,2022,4,24/02/2022
93464,"CI009","S","COLEGIO PROVINCIAL NRO 710",54,2022,4,24/02/2022
93464,"CI013","S","COLEGIO PROVINCIAL NRO 710",54,2022,4,29/07/2022
93464,"CI024","S","COLEGIO PROVINCIAL NRO 710",54,2022,4,29/09/2022
93464,"FA001","S","COLEGIO PROVINCIAL NRO 710",54,2022,4,23/11/2022
93464,"FA003","S","COLEGIO PROVINCIAL NRO 710",54,2022,4,28/11/2022
93472,"CI008","S","E.P.E.T. 12 ING. JUAN CARLOS FONTANIVE",54,2022,4,11/02/2022
93472,"CI024","S","E.P.E.T. 12 ING. JUAN CARLOS FONTANIVE",54,2022,4,15/12/2022
93472,"ES001","S","E.P.E.T. 12 ING. JUAN CARLOS FONTANIVE",54,2022,4,26/07/2022
93472,"FA003","S","E.P.E.T. 12 ING. JUAN CARLOS FONTANIVE",54,2022,4,03/10/2022
93472,"MA042","S","E.P.E.T. 12 ING. JUAN CARLOS FONTANIVE",54,2022,4,29/11/2022
93699,"IF013","S","COLEGIO PROVINCIAL NRO 710",54,2022,4,10/08/2022
93699,"IF016","S","COLEGIO PROVINCIAL NRO 710",54,2022,4,29/07/2022
93699,"IF017","S","COLEGIO PROVINCIAL NRO 710",54,2022,4,09/08/2022
93699,"IF020","S","COLEGIO PROVINCIAL NRO 710",54,2022,4,28/09/2022
93699,"IF022","S","COLEGIO PROVINCIAL NRO 710",54,2022,4,11/03/2022
94250,"FI001","S","DON SANTIAGO ESTRADA",54,2022,4,29/07/2022
94250,"MA003","S","DON SANTIAGO ESTRADA",54,2022,4,09/02/2022
94250,"MA006","S","DON SANTIAGO ESTRADA",54,2022,4,06/12/2022
95228,"ES001","S","PUERTO ARGENTINO",54,2022,4,12/12/2022
95228,"ES003","S","PUERTO ARGENTINO",54,2022,4,10/03/2022
95228,"ES004","S","PUERTO ARGENTINO",54,2022,4,11/08/2022
95228,"MA007","S","PUERTO ARGENTINO",54,2022,4,30/11/2022
95228,"MA042","S","PUERTO ARGENTINO",54,2022,4,22/02/2022
85192,"CI001","S","ESCUELA DE LA COSTA",54,2022,4,24/02/2022
85192,"CI005","S","ESCUELA DE LA COSTA",54,2022,4,11/03/2022
85192,"CI018","S","ESCUELA DE LA COSTA",54,2022,4,19/05/2022
85192,"CI035","S","ESCUELA DE LA COSTA",54,2022,4,30/09/2022
85437,"EE007","S","ESCUELA DE FORMACIÓN LABORAL SAN JOSE OBRERO",54,2022,4,15/12/2022
85437,"EE011","S","ESCUELA DE FORMACIÓN LABORAL SAN JOSE OBRERO",54,2022,4,30/11/2022
85437,"EE026","S","ESCUELA DE FORMACIÓN LABORAL SAN JOSE OBRERO",54,2022,4,27/12/2022
85437,"FA003","S","ESCUELA DE FORMACIÓN LABORAL SAN JOSE OBRERO",54,2022,4,07/12/2022
85437,"FA005","S","ESCUELA DE FORMACIÓN LABORAL SAN JOSE OBRERO",54,2022,4,28/04/2022
85437,"FI004","S","ESCUELA DE FORMACIÓN LABORAL SAN JOSE OBRERO",54,2022,4,22/04/2022
85936,"EE008","S","ESCUELA PROVINCIAL N° 742",54,2022,4,09/02/2022
85936,"ES008","S","ESCUELA PROVINCIAL N° 742",54,2022,4,10/03/2022
85936,"II006","S","ESCUELA PROVINCIAL N° 742",54,2022,4,29/07/2022
85936,"II008","S","ESCUELA PROVINCIAL N° 742",54,2022,4,12/08/2022
85936,"II014","S","ESCUELA PROVINCIAL N° 742",54,2022,4,21/04/2022
85936,"QU012","S","ESCUELA PROVINCIAL N° 742",54,2022,4,01/12/2022
86051,"MA045","S","COLEGIO NRO.751",54,2022,4,29/07/2022
86051,"MA045","S","COLEGIO NRO.751",54,2022,4,29/07/2022
86093,"CI009","S","ESCUELA NUEVOS HORIZONTES",54,2022,4,11/02/2022
86093,"CI033","S","ESCUELA NUEVOS HORIZONTES",54,2022,4,16/12/2022
86093,"ES001","S","ESCUELA NUEVOS HORIZONTES",54,2022,4,22/02/2022
86389,"IF010","S","COLEGIO N° 789",54,2022,4,27/10/2022
86627,"FA001","S","GUARDACOSTAS RIO IGUAZU",54,2022,4,28/11/2022
86627,"FA003","S","GUARDACOSTAS RIO IGUAZU",54,2022,4,07/12/2022
86627,"II007","S","GUARDACOSTAS RIO IGUAZU",54,2022,4,15/12/2022
86632,"FI001","S","ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI",54,2022,4,29/07/2022
86650,"IF005","S","COLEGIO N° 785",54,2022,4,21/04/2022
86650,"IF011","S","COLEGIO N° 785",54,2022,4,20/05/2022
86650,"MA046","S","COLEGIO N° 785",54,2022,4,22/02/2022
86650,"MA047","S","COLEGIO N° 785",54,2022,4,09/03/2022
86812,"FI001","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,06/07/2022
87017,"MA006","S","INSTITUTO SAN LUIS GONZAGA",54,2022,4,16/12/2022
87038,"ES009","S","GRAN MALVINA",54,2022,4,21/04/2022
87038,"FA001","S","GRAN MALVINA",54,2022,4,22/11/2022
87038,"FA025","S","GRAN MALVINA",54,2022,4,18/08/2022
87038,"FI002","S","GRAN MALVINA",54,2022,4,10/03/2022
87038,"QU011","S","GRAN MALVINA",54,2022,4,19/05/2022
87053,"MA002","S","JOSÉ TOSCHKE",54,2022,4,09/03/2022
40808,"FO014","S","INSTITUTO SAN LUIS GONZAGA",54,2022,4,24/02/2022
47189,"FA017","S","OTROS",54,2022,4,22/12/2022
49645,"IF047","S","OTROS",54,2022,4,10/02/2022
87503,"EE003","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,10/02/2022
87503,"EE004","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,21/02/2022
87503,"FI004","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,30/09/2022
98973,"MA006","S","ESCUELA ADVENTISTA FRANCISCO RAMOS MEJÍA",54,2022,4,25/02/2022
98973,"MA007","S","ESCUELA ADVENTISTA FRANCISCO RAMOS MEJÍA",54,2022,4,10/03/2022
99809,"FA007","S","DON SANTIAGO ESTRADA",54,2022,4,10/03/2022
99809,"MA008","S","DON SANTIAGO ESTRADA",54,2022,4,25/07/2022
99954,"FA007","S","ESCUELA INDUSTRIAL N° 2",54,2022,4,22/02/2022
99954,"MA003","S","ESCUELA INDUSTRIAL N° 2",54,2022,4,11/03/2022
100235,"IF001","S","JOSÉ FUCHS",54,2022,4,07/03/2022
100235,"IF002","S","JOSÉ FUCHS",54,2022,4,30/09/2022
100341,"IF002","S","TTE. CNEL. DE MARINA LUIS PIEDRABUENA",54,2022,4,22/04/2022
100358,"MA002","S","ARA PUNTA MÉDANOS  N° 7702",54,2022,4,28/10/2022
100562,"IF001","S","COLEGIO NACIONAL N 002 ARMADA ARGENTINA",54,2022,4,10/02/2022
100621,"FI001","S","COLEGIO NRO.751",54,2022,4,30/11/2022
100621,"MA042","S","COLEGIO NRO.751",54,2022,4,07/07/2022
100725,"IF003","S","CENTRO ESTUDIOS TRELEW",54,2022,4,16/05/2022
100725,"MA008","S","CENTRO ESTUDIOS TRELEW",54,2022,4,25/07/2022
100815,"MA001","S","GUARDACOSTAS RÍO IGUAZÚ",54,2022,4,27/07/2022
100815,"MA002","S","GUARDACOSTAS RÍO IGUAZÚ",54,2022,4,07/07/2022
100815,"QU001","S","GUARDACOSTAS RÍO IGUAZÚ",54,2022,4,05/12/2022
100937,"IF002","S","DON SANTIAGO ESTRADA",54,2022,4,29/07/2022
100937,"IF003","S","DON SANTIAGO ESTRADA",54,2022,4,24/10/2022
100937,"IF004","S","DON SANTIAGO ESTRADA",54,2022,4,29/07/2022
100937,"IF002","S","DON SANTIAGO ESTRADA",54,2022,4,29/07/2022
100937,"IF003","S","DON SANTIAGO ESTRADA",54,2022,4,24/10/2022
100937,"IF004","S","DON SANTIAGO ESTRADA",54,2022,4,29/07/2022
101720,"IF003","S","INSTITUTO PRIVADO SIMON BOLIVAR",54,2022,4,25/02/2022
101720,"IF005","S","INSTITUTO PRIVADO SIMON BOLIVAR",54,2022,4,27/07/2022
101720,"IF006","S","INSTITUTO PRIVADO SIMON BOLIVAR",54,2022,4,19/05/2022
101720,"IF007","S","INSTITUTO PRIVADO SIMON BOLIVAR",54,2022,4,02/12/2022
101720,"IF011","S","INSTITUTO PRIVADO SIMON BOLIVAR",54,2022,4,09/08/2022
101778,"FA007","S","COLEGIO N° 785",54,2022,4,11/02/2022
101929,"IF002","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,30/09/2022
101929,"IF002","S","INSTITUTO MARIA AUXILIADORA",54,2022,4,30/09/2022
102138,"MA003","S","COLEGIO SECUNDARIO NRO. 743 (C.R)",54,2022,4,30/09/2022
102138,"MA007","S","COLEGIO SECUNDARIO NRO. 743 (C.R)",54,2022,4,30/11/2022
102825,"FA007","S","PRESIDENTE DE LA NACIÓN DR. ARTURO UMBERTO ILLIA",54,2022,4,16/12/2022
102825,"MA001","S","PRESIDENTE DE LA NACIÓN DR. ARTURO UMBERTO ILLIA",54,2022,4,25/02/2022
102825,"MA002","S","PRESIDENTE DE LA NACIÓN DR. ARTURO UMBERTO ILLIA",54,2022,4,29/07/2022
102825,"MA006","S","PRESIDENTE DE LA NACIÓN DR. ARTURO UMBERTO ILLIA",54,2022,4,06/12/2022
102847,"CI002","S","GUARDACOSTAS RÍO IGUAZÚ",54,2022,4,06/12/2022
102847,"FA004","S","GUARDACOSTAS RÍO IGUAZÚ",54,2022,4,10/03/2022
103048,"IF006","S","COLEGIO N° 746",54,2022,4,29/06/2022
103048,"IF007","S","COLEGIO N° 746",54,2022,4,18/11/2022
103048,"IF008","S","COLEGIO N° 746",54,2022,4,28/11/2022
103049,"ES003","S","CIUDAD DE YAPEYU",54,2022,4,15/12/2022
103049,"FA007","S","CIUDAD DE YAPEYU",54,2022,4,23/11/2022
103049,"FI001","S","CIUDAD DE YAPEYU",54,2022,4,27/10/2022
103353,"FA007","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,22/06/2022
103353,"MA003","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,11/03/2022
103353,"MA006","S","GRAL. ING. ALONSO BALDRICH",54,2022,4,30/09/2022
103405,"FA004","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,28/10/2022
103405,"MA003","S","INSTITUTO SALESIANO DEAN FUNES",54,2022,4,11/02/2022
103557,"FA007","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,24/02/2022
103557,"IF003","S","COLEGIO NACIONAL DE TRELEW",54,2022,4,21/02/2022
103648,"ES010","S","COLEGIO N° 770",54,2022,4,07/12/2022
103648,"FA023","S","COLEGIO N° 770",54,2022,4,15/12/2022
103648,"FI001","S","COLEGIO N° 770",54,2022,4,29/07/2022
103688,"MA007","S","ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO)",54,2022,4,30/11/2022
103688,"MA042","S","ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO)",54,2022,4,29/07/2022
103693,"MA046","S","PADRE URBANO SALORT",54,2022,4,22/02/2022
103709,"CI002","S","BACHILLERATO PCIAL. N 005 OCTAVIO FEDERICO BERNIS",54,2022,4,06/12/2022
103709,"ES003","S","BACHILLERATO PCIAL. N 005 OCTAVIO FEDERICO BERNIS",54,2022,4,24/06/2022
103709,"ES004","S","BACHILLERATO PCIAL. N 005 OCTAVIO FEDERICO BERNIS",54,2022,4,15/12/2022
103709,"FA102","S","BACHILLERATO PCIAL. N 005 OCTAVIO FEDERICO BERNIS",54,2022,4,29/07/2022
103709,"FA102","S","BACHILLERATO PCIAL. N 005 OCTAVIO FEDERICO BERNIS",54,2022,4,29/07/2022
103740,"FA004","S","'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO",54,2022,4,28/10/2022
103740,"MA006","S","'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO",54,2022,4,16/12/2022
103740,"QU001","S","'INSTITUTO ADVENTISTA CALETA OLIVIA (ESCUELA ADVENTISTA PERITO MORENO",54,2022,4,29/09/2022
103777,"FA007","S","ESCUELA PROVINCIAL N° 769 CIUDAD DEL VIENTO",54,2022,4,22/06/2022
103788,"IF002","S","COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO",54,2022,4,11/02/2022
103788,"MA008","S","COLEGIO PROVINCIAL NRO.766 PERITO FRANCISCO MORENO",54,2022,4,22/11/2022
103852,"FA007","S","COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""",54,2022,4,23/11/2022
104276,"FA007","S","ESCUELA POLITECNICA NRO. 701 FRANCISCO E. GILARDONI",54,2022,4,29/07/2022
104276,"IF002","S","ESCUELA POLITECNICA NRO. 701 FRANCISCO E. GILARDONI",54,2022,4,28/10/2022
104951,"FA102","S","COLEGIO DE JESUS EX NRO. 53",54,2022,4,29/07/2022
104951,"FA103","S","COLEGIO DE JESUS EX NRO. 53",54,2022,4,01/12/2022
104951,"II002","S","COLEGIO DE JESUS EX NRO. 53",54,2022,4,24/02/2022
104951,"II003","S","COLEGIO DE JESUS EX NRO. 53",54,2022,4,09/02/2022
105495,"CI008","S","INSTITUTO PADRE JUAN MUZIO",54,2022,4,29/07/2022
